,lipid,fc,p,pnd1,pnd2
703,LPS(20:4)-H,0.6193668110470948,0.4126778854714285,30,60
704,PS(14:0/18:1)-H,0.9079055328256421,0.6413685992624831,30,60
705,CE(20:2)+H,0.670613223661347,0.4916077094318173,30,60
706,CE(22:4)+H,0.5823187784471378,0.18626580251664027,30,60
707,TAG(45:1/FA18:1)+NH4,0.9070497794449038,0.8394709657668682,30,60
708,TAG(52:5/FA22:5)+NH4,0.5609082483028006,0.4649383871006174,30,60
709,TAG(52:6/FA20:5)+NH4,0.5289514658174825,0.45525384067201935,30,60
710,TAG(52:7/FA16:0)+NH4,2.780689496225676,0.42922002312126306,30,60
711,PC(18:1/22:4)+AcO,0.8942473261085779,0.4921637461527315,30,60
712,LPI(22:6)-H,0.7107168601400556,0.4290008422033905,30,60
713,CE(22:0)+H,3.807186605587605,0.20618499685230954,30,60
714,TAG(50:5/FA18:2)+NH4,0.3949192654485019,0.39746800410092276,30,60
715,TAG(54:5/FA18:0)+NH4,0.718885768695368,0.6648334219667028,30,60
716,TAG(54:5/FA18:3)+NH4,1.198030793931885,0.8121668846528731,30,60
717,TAG(54:7/FA18:3)+NH4,0.5204821688497251,0.34107291593572076,30,60
718,TAG(54:8/FA18:3)+NH4,0.8473488088976318,0.8020304020960498,30,60
719,PC(14:0/18:2)+AcO,0.18965167747813558,,30,60
720,PE(P-16:0/16:0)-H,0.5492983536648488,0.16072085145939863,30,60
721,PG(20:0/20:2)-H,0.9164008429051609,0.790535363919246,30,60
722,LPS(16:1)-H,0.63204094666501,,30,60
723,PS(14:0/14:0)-H,1.0223471988678392,0.9054734218009138,30,60
724,PS(18:2/18:3)-H,1.6788629400415958,0.37199125719843834,30,60
725,CE(22:1)+H,0.8042889183403887,0.6948478015381956,30,60
726,TAG(50:1/FA14:0)+NH4,3.1379159676467063,0.45286561485524357,30,60
727,TAG(53:3/FA16:0)+NH4,1.300864576099422,0.6187047231707611,30,60
728,PS(18:1/22:5)-H,0.7202563546716426,0.6269684276233807,30,60
729,TAG(54:4/FA22:4)+NH4,0.36347276652640176,0.44162384571486857,30,60
730,TAG(54:5/FA16:1)+NH4,0.9897611652925659,0.9804863031746367,30,60
731,TAG(52:8/FA16:1)+NH4,0.39172712285964956,0.11141654084414356,30,60
732,TAG(52:8/FA18:2)+NH4,0.5612661513488402,0.6690058361638641,30,60
733,TAG(53:4/FA17:0)+NH4,0.20899340792388615,0.3456958038757678,30,60
734,DAG(16:0/18:3)+NH4,1.0762637827133597,0.924594084891171,30,60
735,TAG(52:7/FA18:1)+NH4,7.380821885804626,0.5957579708561036,30,60
736,TAG(56:3/FA18:1)+NH4,2.1189534942480166,0.4280012223368209,30,60
737,PG(20:0/20:1)-H,0.6153066141440907,0.06758242003458492,30,60
738,TAG(50:4/FA18:3)+NH4,0.5067885887838102,0.5497038070539848,30,60
739,LPS(22:4)-H,2.147352970266086,0.15015637953685262,30,60
740,TAG(50:4/FA16:0)+NH4,1.0672962180549346,0.9426870680343609,60,30
741,SM(22:0)+H,1.0890864329653172,0.8609556381915404,30,60
742,TAG(51:1/FA17:0)+NH4,3.8013729219492634,0.27446610852538644,30,60
743,PC(18:0/20:2)+AcO,3.4419299445584906,,30,60
744,PC(18:0/22:5)+AcO,0.957575363766976,0.860756928261038,30,60
745,PS(14:0/20:3)-H,0.6032613736999305,,30,60
746,PG(20:0/20:5)-H,0.6652414983119167,,30,60
747,LPG(18:2)-H,1.168887722437942,,30,60
748,PS(18:1/22:4)-H,0.8074367851144478,,30,60
